Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5660, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1614 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8906, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1615 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9790, rd_minus:   9774, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1616 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15912, rd_minus:  19076, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1617 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2972, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1618 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10388, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1619 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14414, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1620 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8180, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1621 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4596, rd_minus:   4602, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1622 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9616, rd_minus:   9376, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1623 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16400, rd_minus:  15904, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1624 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8678, rd_minus:   8756, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1625 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10630, rd_minus:  12300, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1626 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3220, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1627 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9826, rd_minus:   9614, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1628 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9076, rd_minus:   8856, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1629 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5008, rd_minus:   4700, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1630 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5212, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1631 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9664, rd_minus:   9568, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1632 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10234, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1633 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6764, rd_minus:   6536, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1634 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7766, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1635 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13462, rd_minus:  15594, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1636 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12194, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1637 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3840, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1638 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4266, rd_minus:   4358, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1639 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5350, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1640 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1204, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1641 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2616, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1642 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6966, rd_minus:   6930, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1643 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3376, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1644 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14950, rd_minus:  14938, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1645 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3002, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1646 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1282, rd_minus:   1292, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1647 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    260, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1648 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7794, rd_minus:   8426, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1649 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5758, rd_minus:   6244, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1650 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6722, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1651 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3110, rd_minus:   2856, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1652 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7906, rd_minus:   8210, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1653 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1662, rd_minus:   1620, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1654 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2870, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1655 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2284, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1656 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9004, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1657 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7046, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1658 / 2072, payload_bits 2048, end_bits 24
K

[HIDE] rd_plus:    512, rd_minus:    574, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1659 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9618, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1660 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2282, rd_minus:   1852, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1661 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11926, rd_minus:  11960, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1662 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    696, rd_minus:    610, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1663 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8070, rd_minus:   6852, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1664 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8508, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1665 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8400, rd_minus:   9562, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1666 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4404, rd_minus:   5404, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1667 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5724, rd_minus:   6120, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1668 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10002, rd_minus:  10608, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1669 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5892, rd_minus:   5892, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1670 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2424, rd_minus:   2254, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1671 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3432, rd_minus:   4372, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1672 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18384, rd_minus:  17802, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1673 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5596, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1674 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3594, rd_minus:   3788, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1675 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    566, rd_minus:    550, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1676 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4324, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1677 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    528, rd_minus:    332, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1678 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4386, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1679 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2848, rd_minus:   3320, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1680 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    606, rd_minus:    618, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1681 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3124, rd_minus:   3032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1682 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2902, rd_minus:   3724, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1683 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    270, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1684 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3764, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1685 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4060, rd_minus:   3992, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1686 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     34, rd_minus:     34, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1687 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3062, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1688 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8174, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1689 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17652, rd_minus:  15632, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1690 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7980, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1691 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3538, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1692 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3868, rd_minus:   3678, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1693 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2276, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1694 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4388, rd_minus:   4200, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1695 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6384, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1696 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  37010, rd_minus:  29798, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1697 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    314, rd_minus:    308, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1698 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4448, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1699 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11754, rd_minus:  13954, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1700 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19890, rd_minus:  16066, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1701 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17032, rd_minus:  10414, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1702 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7372, rd_minus:  10012, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1703 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2216, rd_minus:   3470, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1704 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10478, rd_minus:   8634, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1705 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2540, rd_minus:   3576, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1706 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4736, rd_minus:   4948, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1707 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    762, rd_minus:    746, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1708 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8634, rd_minus:   6072, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1709 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5834, rd_minus:   6434, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1710 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11118, rd_minus:  11742, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1711 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4112, rd_minus:   5212, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1712 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2046, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1713 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2208, rd_minus:   3212, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1714 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7962, rd_minus:   6748, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1715 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  67550, rd_minus:   5248, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1716 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9634, rd_minus:   9970, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1717 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12786, rd_minus:  13192, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1718 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6210, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1719 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20728, rd_minus:  21436, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1720 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13800, rd_minus:  13800, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1721 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2814, rd_minus:   2984, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1722 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2308, rd_minus:   2404, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1723 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1400, rd_minus:   1496, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1724 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  35882, rd_minus:  30666, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1725 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1702, rd_minus:   1746, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1726 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5160, rd_minus:   3660, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1727 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  32900, rd_minus:  31768, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1728 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7916, rd_minus:   7596, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1729 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    518, rd_minus:    398, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1730 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5582, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1731 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8510, rd_minus:   8510, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1732 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  12386, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1733 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4424, rd_minus:   6604, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1734 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6128, rd_minus:   4608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1735 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3610, rd_minus:   3608, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1736 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    496, rd_minus:    458, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1737 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6238, rd_minus:   5756, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1738 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21924, rd_minus:  23954, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1739 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16688, rd_minus:  15944, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1740 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1996, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1741 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11516, rd_minus:  11648, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1742 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4888, rd_minus:   3812, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1743 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5412, rd_minus:   4896, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1744 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3364, rd_minus:   5868, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1745 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13426, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1746 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6050, rd_minus:   3800, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1747 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4156, rd_minus:   8644, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1748 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11968, rd_minus:   6548, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1749 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4092, rd_minus:   4050, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1750 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3404, rd_minus:   6364, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1751 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1704, rd_minus:   1412, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1752 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6546, rd_minus:   6344, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1753 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1196, rd_minus:   1204, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1754 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3836, rd_minus:   4916, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1755 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10220, rd_minus:   6450, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1756 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2408, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1757 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13168, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1758 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6982, rd_minus:   7654, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1759 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1966, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1760 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4472, rd_minus:   4482, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1761 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6948, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1762 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1776, rd_minus:   1778, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1763 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6820, rd_minus:   7236, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1764 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13768, rd_minus:  13898, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1765 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15106, rd_minus:  16522, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1766 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8428, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1767 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    716, rd_minus:    456, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1768 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    508, rd_minus:    852, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1769 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7092, rd_minus:   6554, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1770 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    124, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1771 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1492, rd_minus:   1538, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1772 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12040, rd_minus:  13148, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1773 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3318, rd_minus:   4564, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1774 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6654, rd_minus:   6700, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1775 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    986, rd_minus:    970, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1776 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21180, rd_minus:  22368, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1777 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7252, rd_minus:   8756, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1778 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15516, rd_minus:  13240, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1779 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8944, rd_minus:   9400, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1780 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  25564, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1781 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    640, rd_minus:    778, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1782 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1194, rd_minus:   1150, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1783 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    610, rd_minus:    754, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1784 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11584, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1785 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  33358, rd_minus:  32692, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1786 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7582, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1787 / 2072, payload_bits 2048, end_bits 24
