Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3936, rd_minus:   3024, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3394 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3412, rd_minus:   2562, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3395 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9720, rd_minus:  10938, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3396 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9232, rd_minus:   7668, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3397 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  32406, rd_minus:  31976, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3398 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7646, rd_minus:   7412, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3399 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  19018, rd_minus:  21892, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3400 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6440, rd_minus:   7148, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3401 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9226, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3402 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6992, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3403 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3126, rd_minus:   3222, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3404 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12680, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3405 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3850, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3406 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4280, rd_minus:   4526, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3407 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4930, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3408 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2972, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3409 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3622, rd_minus:   3192, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3410 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7228, rd_minus:   7030, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3411 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3104, rd_minus:   2714, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3412 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2490, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3413 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2992, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3414 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12496, rd_minus:  11838, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3415 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8120, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3416 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10302, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3417 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4242, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3418 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10640, rd_minus:  10304, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3419 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2244, rd_minus:   1818, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3420 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1588, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3421 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  31042, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3422 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    406, rd_minus:    598, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3423 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4294, rd_minus:   4306, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3424 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5268, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3425 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6566, rd_minus:   6486, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3426 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18344, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3427 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3176, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3428 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6984, rd_minus:   7022, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3429 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12950, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3430 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1742, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3431 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3330, rd_minus:   3684, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3432 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1826, rd_minus:   1976, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3433 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2046, rd_minus:   2144, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3434 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2978, rd_minus:   2970, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3435 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3682, rd_minus:   2430, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3436 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7016, rd_minus:   6968, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3437 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14412, rd_minus:  14346, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3438 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16366, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3439 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3208, rd_minus:   3724, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3440 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  58588, rd_minus:  58670, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3441 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11336, rd_minus:  17680, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3442 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1630, rd_minus:   1404, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3443 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17322, rd_minus:  17464, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3444 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11144, rd_minus:   3848, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3445 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2936, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3446 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6806, rd_minus:   7288, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3447 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  29410, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3448 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5930, rd_minus:   5956, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3449 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2362, rd_minus:   2074, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3450 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6978, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3451 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3920, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3452 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9040, rd_minus:  10474, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3453 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2682, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3454 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8942, rd_minus:   8956, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3455 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2602, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3456 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3898, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3457 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2682, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3458 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7802, rd_minus:   8092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3459 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4804, rd_minus:   4888, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3460 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11724, rd_minus:  11600, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3461 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4598, rd_minus:   4354, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3462 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6546, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3463 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14530, rd_minus:  14290, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3464 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16604, rd_minus:  16238, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3465 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12638, rd_minus:  13140, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3466 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2684, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3467 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5016, rd_minus:   5856, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3468 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14258, rd_minus:  13596, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3469 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5740, rd_minus:   4776, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3470 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13580, rd_minus:  13506, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3471 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10200, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3472 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5424, rd_minus:   6414, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3473 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3476, rd_minus:   3216, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3474 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2336, rd_minus:   3044, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3475 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  18564, rd_minus:  16252, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3476 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4030, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3477 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7052, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3478 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  15036, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3479 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     94, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3480 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4844, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3481 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3256, rd_minus:   3210, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3482 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8686, rd_minus:   8924, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3483 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    166, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3484 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7802, rd_minus:   7634, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3485 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7678, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3486 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    198, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3487 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    192, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3488 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2824, rd_minus:   3336, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3489 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3370, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3490 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2152, rd_minus:   1972, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3491 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3828, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3492 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    260, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3493 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16336, rd_minus:  16284, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3494 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12786, rd_minus:  15472, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3495 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3220, rd_minus:   3518, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3496 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12054, rd_minus:  12232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3497 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4520, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3498 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12732, rd_minus:  12206, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3499 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17756, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3500 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4540, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3501 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3502 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15394, rd_minus:  15306, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3503 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5840, rd_minus:   5654, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3504 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7660, rd_minus:   7514, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3505 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11006, rd_minus:  11638, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3506 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3822, rd_minus:   3784, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3507 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11682, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3508 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3674, rd_minus:   3632, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3509 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15312, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3510 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5280, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3511 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2472, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3512 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3982, rd_minus:   3882, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3513 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2216, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3514 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10448, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3515 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4222, rd_minus:   4024, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 3516 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9934, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3517 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9490, rd_minus:   9460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3518 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4648, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3519 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7666, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3520 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1896, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3521 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3572, rd_minus:   3886, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3522 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4150, rd_minus:   4488, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3523 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5396, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3524 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4692, rd_minus:   4668, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3525 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4090, rd_minus:   4180, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3526 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5398, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3527 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7132, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3528 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    158, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3529 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    132, rd_minus:    130, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3530 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2768, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3531 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4832, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3532 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4558, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3533 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2734, rd_minus:   3030, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3534 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9924, rd_minus:   9610, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3535 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5650, rd_minus:   4760, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3536 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10458, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3537 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6944, rd_minus:   6816, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3538 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6736, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3539 / 4120, payload_bits 4096, end_bits 24
K

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

.

[HIDE] rd_plus:   3656, rd_minus:   3892, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3540 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  18184, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3541 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7812, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3542 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20250, rd_minus:  20668, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3543 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4996, rd_minus:   4296, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3544 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1754, rd_minus:   1580, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3545 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2508, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 3546 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4280, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3547 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  26186, rd_minus:  22218, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 3548 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  28908, rd_minus:  30448, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3549 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1254, rd_minus:   1226, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3550 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9772, rd_minus:  12788, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3551 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5304, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3552 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6256, rd_minus:   5556, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3553 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6962, rd_minus:   5676, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3554 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    610, rd_minus:    594, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 3555 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1334, rd_minus:   1394, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3556 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1780, rd_minus:   1714, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3557 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8776, rd_minus:   8810, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3558 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3784, rd_minus:   3512, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3559 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    734, rd_minus:    688, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3560 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2954, rd_minus:   2330, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 3561 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8034, rd_minus:   8388, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3562 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6422, rd_minus:   6412, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 3563 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5522, rd_minus:   5204, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 3564 / 4120, payload_bits 4096, end_bits 24
