Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   1292, rd_minus:   1362, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5146, rd_minus:   5180, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1575 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6106, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1576 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12598, rd_minus:  12392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1577 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4512, rd_minus:   4644, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1578 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2280, rd_minus:   2316, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1579 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4836, rd_minus:   3902, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1580 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6172, rd_minus:   6008, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1581 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    476, rd_minus:    464, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1582 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    576, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1583 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17750, rd_minus:  19928, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1584 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21394, rd_minus:  21718, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1585 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3916, rd_minus:   5852, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1586 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    898, rd_minus:    872, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1587 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8202, rd_minus:   8088, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1588 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5894, rd_minus:   4434, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1589 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15474, rd_minus:  17362, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1590 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3450, rd_minus:   2974, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1591 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18618, rd_minus:  16604, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1592 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    696, rd_minus:   1032, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1593 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5292, rd_minus:   6148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1594 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3176, rd_minus:   2440, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1595 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3404, rd_minus:   3316, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1596 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1940, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1597 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4958, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1598 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4922, rd_minus:   4996, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1599 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5546, rd_minus:   5662, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1600 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7786, rd_minus:   8414, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1601 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20646, rd_minus:  24024, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1602 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4724, rd_minus:   4780, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1603 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8678, rd_minus:   8690, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1604 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10902, rd_minus:  11608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1605 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  36346, rd_minus:  30884, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1606 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  74648, rd_minus:  74600, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1607 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3082, rd_minus:   1996, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1608 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3042, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1609 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1464, rd_minus:   1360, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1610 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    106, rd_minus:    104, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1611 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6970, rd_minus:   7994, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1612 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3706, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1613 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2386, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1614 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5194, rd_minus:   5406, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1615 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  12788, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1616 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12330, rd_minus:   9614, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1617 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8024, rd_minus:   7384, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1618 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4534, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1619 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5526, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1620 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    404, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1621 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15234, rd_minus:  17246, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1622 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6890, rd_minus:   7226, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1623 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2004, rd_minus:   2068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1624 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10286, rd_minus:   9300, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1625 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3678, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1626 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4070, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1627 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4088, rd_minus:   4204, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1628 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  11676, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1629 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21996, rd_minus:  22364, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1630 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12978, rd_minus:  13248, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1631 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    758, rd_minus:   1234, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1632 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    594, rd_minus:   1120, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1633 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  25002, rd_minus:  26828, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1634 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  29418, rd_minus:  27976, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1635 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5032, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1636 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16016, rd_minus:  16828, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1637 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6900, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1638 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9232, rd_minus:   9266, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1639 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3928, rd_minus:   4936, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1640 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10468, rd_minus:  10450, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1641 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19100, rd_minus:  21896, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1642 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3572, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1643 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  24904, rd_minus:  26548, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1644 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2468, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1645 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4932, rd_minus:   4856, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1646 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    420, rd_minus:    388, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1647 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    278, rd_minus:    290, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1648 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4368, rd_minus:   4812, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1649 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    572, rd_minus:    590, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1650 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4896, rd_minus:   5782, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1651 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     48, rd_minus:     48, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1652 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16438, rd_minus:  13606, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1653 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1834, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1654 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9484, rd_minus:   9766, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1655 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5096, rd_minus:   5130, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1656 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17258, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1657 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  51940, rd_minus:  51492, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1658 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2066, rd_minus:   2076, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1659 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2572, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1660 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1424, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1661 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9274, rd_minus:   9352, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1662 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4334, rd_minus:   5558, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1663 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5748, rd_minus:   6372, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1664 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2498, rd_minus:   2572, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1665 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8826, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1666 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  24562, rd_minus:  24108, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1667 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1036, rd_minus:   1182, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1668 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    604, rd_minus:    658, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1669 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3198, rd_minus:   2346, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1670 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3072, rd_minus:   3744, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1671 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3454, rd_minus:   3072, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1672 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4928, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1673 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7716, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1674 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2458, rd_minus:   2090, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1675 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    110, rd_minus:    100, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1676 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    326, rd_minus:    258, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1677 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4058, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1678 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10184, rd_minus:   9346, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1679 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  15870, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1680 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    552, rd_minus:    518, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1681 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5060, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1682 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14854, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1683 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1952, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1684 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2410, rd_minus:   2474, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1685 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2236, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1686 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6804, rd_minus:   7088, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1687 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4254, rd_minus:   4178, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1688 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    302, rd_minus:    284, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1689 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5096, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1690 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10954, rd_minus:   9496, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1691 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    370, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1692 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    640, rd_minus:    458, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1693 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3384, rd_minus:   2702, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1694 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7662, rd_minus:   6442, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1695 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4628, rd_minus:   4248, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1696 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11674, rd_minus:  12112, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1697 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  21766, rd_minus:  22690, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1698 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20946, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1699 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4510, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1700 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1928, rd_minus:   2090, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1701 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14392, rd_minus:   8794, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1702 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    606, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1703 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4196, rd_minus:   4132, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1704 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3822, rd_minus:   3870, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1705 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3232, rd_minus:   6608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1706 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3594, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1707 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12710, rd_minus:  12332, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1708 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4024, rd_minus:   4004, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1709 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7794, rd_minus:   8304, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1710 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2472, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1711 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8060, rd_minus:   7356, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1712 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2424, rd_minus:   3032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1713 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3000, rd_minus:   2950, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1714 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  72662, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1715 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4534, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1716 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3674, rd_minus:   4022, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1717 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3870, rd_minus:   3998, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1718 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9080, rd_minus:   9416, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1719 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5096, rd_minus:   5990, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1720 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5116, rd_minus:   4264, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1721 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16920, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1722 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3512, rd_minus:   3066, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1723 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    192, rd_minus:    154, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1724 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2944, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1725 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3786, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1726 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2572, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1727 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14622, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1728 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    392, rd_minus:    460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1729 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13946, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1730 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4608, rd_minus:   4580, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1731 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    570, rd_minus:    492, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1732 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10090, rd_minus:  10556, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1733 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3528, rd_minus:   3586, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1734 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1770, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1735 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3456, rd_minus:   3294, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1736 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4340, rd_minus:   3958, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1737 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1432, rd_minus:   1076, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1738 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3928, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1739 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4066, rd_minus:   4364, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1740 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4212, rd_minus:   2890, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1741 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6480, rd_minus:   6080, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1742 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8394, rd_minus:   9304, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1743 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2994, rd_minus:   3700, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1744 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4332, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1745 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2588, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1746 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8214, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1747 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20920, rd_minus:  17556, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1748 / 2072, payload_bits 2048, end_bits 24
